DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:46,607,6.999249,6.988577,0.4915908,0.1018441
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:36:53,614,6.999281,6.988759,0.4886494,0.1001899
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:00,621,6.999252,6.988722,0.4911869,0.1003903
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:07,628,6.99914,6.98869,0.4849379,0.103459
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:14,635,6.998986,6.988663,0.4637116,0.1020672
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:21,642,6.999178,6.988728,0.472441,0.1019842
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:28,649,6.99924,6.988678,0.4979247,0.1024553
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:36,657,6.999235,6.988755,0.4776049,0.1022833
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:43,664,6.999146,6.988651,0.4753974,0.1007911
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:50,671,6.999158,6.98841,0.485366,0.09962104
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:37:57,678,6.999254,6.988505,0.4835925,0.1024359
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:04,685,6.999238,6.98832,0.4754407,0.1019318
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:11,692,6.999309,6.988402,0.4700545,0.1018127
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:18,699,6.99926,6.9885,0.4871929,0.1043842
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:25,706,6.999142,6.988437,0.4779465,0.1023259
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:33,714,6.999076,6.988498,0.4738864,0.1014044
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:40,721,6.999226,6.988455,0.4852178,0.1028257
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:38:52,728,6.999328,6.988451,0.4749292,0.1029759
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:39:52,7,6.999091,6.988532,0.4711794,0.11032
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:39:59,14,6.999219,6.988518,0.4585258,0.1080919
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:06,21,6.999097,6.988468,0.4746238,0.1097956
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:13,28,6.999194,6.988585,0.4610475,0.1092855
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:20,35,6.999228,6.988493,0.4681296,0.1087276
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:27,42,6.999267,6.988539,0.4563643,0.1101594
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:34,49,6.999328,6.988508,0.4628851,0.1132794
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:41,56,6.999308,6.988422,0.455398,0.1110544
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:48,63,6.999139,6.988532,0.45531,0.1089546
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:40:55,70,6.999062,6.988489,0.4693221,0.1091294
